age,workclass,fnlwgt,education,education-num,marital-status,occupation,relationship,race,sex,capital-gain,capital-loss,hours-per-week,native-country,income
21,3,256975,9,12,2,1,1,4,1,7190,2095,32,39,1
27,3,233009,15,11,4,3,1,4,1,63550,1285,57,37,1
42,3,155719,15,11,2,9,0,4,0,90609,1826,41,39,0
52,3,161260,0,6,0,6,4,4,1,2581,1708,15,34,1
36,3,190729,9,9,2,10,1,4,1,558,2306,36,27,1
26,3,477748,15,9,4,0,2,4,1,33484,1923,50,39,3
20,3,264034,5,10,2,11,1,4,1,6,1746,35,37,0
26,3,360182,9,5,6,9,0,4,1,452,2334,27,36,0
29,3,186907,11,7,4,9,5,4,0,48986,1893,37,27,0
47,5,200805,13,9,2,9,3,2,1,1805,2332,49,34,1
17,3,182456,15,8,2,2,0,4,1,3036,1818,37,39,1
32,5,240583,0,10,2,6,1,4,1,86175,2271,51,30,0
32,3,274822,2,7,4,4,4,2,1,8,2181,34,30,1
45,3,184740,15,12,2,9,1,4,1,9425,1948,33,39,0
51,3,296593,14,7,2,7,3,4,1,12976,1730,28,37,1
19,3,85264,15,9,4,4,4,2,0,96,1026,29,37,2
22,3,138501,5,15,5,0,3,4,0,2257,2288,7,27,0
42,3,78479,9,15,4,9,0,4,1,38696,2160,61,38,0
42,3,92965,10,12,4,3,0,4,0,34095,2069,50,32,0
19,3,85938,8,7,4,6,4,4,0,113,2273,29,38,1
24,1,358716,5,12,2,10,3,4,0,232,1991,48,39,0
58,3,163493,13,11,0,9,0,4,0,27667,2368,36,39,1
47,3,151054,11,14,2,7,0,4,1,10760,1966,56,30,1
32,3,285976,7,9,4,2,1,2,1,339,1291,57,33,0
19,0,202679,9,8,2,5,3,4,1,1051,1272,34,39,1
61,3,150787,11,9,4,7,3,4,1,21921,2258,32,34,0
39,5,84120,3,7,2,12,1,4,1,93594,2135,38,37,0
41,3,218171,15,8,2,5,4,4,1,80361,1328,44,37,0
55,3,88613,3,9,2,6,3,4,1,10239,2392,65,24,3
60,3,130702,11,16,2,3,0,4,1,67566,2172,32,39,1
31,3,94523,14,14,2,12,1,4,0,76756,1405,65,38,0
27,4,40015,15,10,2,1,5,4,0,876,1706,51,33,3
31,3,158883,7,10,2,6,1,4,1,33238,2027,43,38,1
69,3,91880,15,11,2,12,0,2,1,99966,1606,48,33,0
17,1,103745,13,14,2,9,0,4,1,16757,2077,61,39,0
47,3,94720,15,11,2,9,0,4,1,56519,1741,59,39,0
46,3,181696,15,9,4,0,1,4,1,15367,2275,24,39,0
59,3,102523,9,7,2,7,2,4,1,2993,1674,43,39,1
25,3,493252,15,12,2,6,3,2,1,83241,1232,29,32,0
28,4,105226,14,6,0,9,0,4,1,156,2196,58,34,1
19,6,352407,13,10,4,13,1,4,1,6446,2258,19,36,0
74,4,205857,13,4,4,5,0,4,1,14378,1321,41,34,0
45,6,331020,15,14,2,13,1,2,1,77699,1540,46,35,0
61,3,98889,0,11,2,0,3,4,0,19655,2084,13,33,0
45,3,204683,5,9,4,6,0,4,1,3351,1392,11,30,0
41,6,112347,3,10,2,8,5,4,1,8216,1601,39,39,2
21,5,118900,14,9,4,12,1,4,0,317,1222,22,39,1
65,3,168820,14,7,2,0,0,4,1,68436,752,36,32,0
32,3,164067,15,10,4,2,3,4,1,87830,1414,68,37,0
67,3,121795,12,14,2,1,1,4,0,14851,2069,37,39,2
36,3,65348,13,11,4,3,1,4,1,95704,1556,45,39,0
44,1,92223,9,13,4,7,1,4,1,21266,2125,41,39,2
56,5,133040,12,12,4,11,3,4,1,771,1418,38,36,0
30,1,156783,15,11,2,9,4,4,1,61006,1869,40,35,0
24,5,371655,6,4,4,8,0,4,1,15389,1414,31,27,1
27,0,311510,15,12,2,1,4,4,0,59916,2353,23,39,0
36,3,148674,15,14,2,7,0,2,1,83391,1742,47,39,3
38,3,76403,15,10,2,6,1,4,0,25,2257,29,39,1
53,1,238602,15,11,4,13,0,4,1,33003,2212,25,30,0
26,3,217190,0,1,3,0,4,4,0,3556,2258,32,37,0
39,3,485900,13,15,0,13,0,4,1,63370,2083,63,39,3
26,5,426354,7,14,2,5,0,4,0,3997,2266,27,36,2
48,3,123289,15,8,2,3,4,4,1,51,2329,57,39,1
47,3,202338,8,8,0,0,4,4,1,75437,1485,9,28,0
35,1,213540,11,13,4,12,0,4,1,15848,1761,32,39,0
38,3,138171,11,11,2,5,0,4,1,4,1138,25,34,0
49,3,69960,14,10,0,3,0,4,1,72986,2307,68,38,2
47,1,57014,3,10,2,7,4,2,1,5250,2186,38,32,0
35,5,134938,14,14,2,7,0,4,1,21414,1921,25,38,3
27,3,136831,9,12,4,9,1,4,1,13510,2090,28,39,3
22,3,305080,15,13,2,1,1,4,1,14332,1847,42,26,0
39,3,178113,14,13,2,0,5,4,1,95960,2290,47,39,0
38,3,155471,0,9,2,12,3,2,1,605,1167,60,32,2
54,6,226991,1,8,2,3,4,3,1,6009,2381,64,39,1
63,1,116174,15,9,2,6,3,2,1,17415,2274,53,38,0
44,3,152806,9,7,0,13,5,4,1,22294,1750,33,39,0
40,4,126520,10,8,2,13,3,2,1,29668,1565,77,29,0
22,3,192505,0,9,4,10,0,4,1,94458,1157,19,36,0
24,3,270056,6,11,4,4,1,4,0,6793,2147,59,29,1
41,5,217231,13,9,4,7,1,4,1,11,2171,38,39,1
21,3,249753,15,7,2,7,4,4,0,69899,1829,45,30,0
47,6,131008,14,9,2,10,2,4,1,2,2395,39,34,2
41,3,52048,15,11,2,9,0,1,1,3984,2336,43,39,2
29,5,209164,15,5,4,1,0,4,1,2721,2038,49,27,2
49,3,219581,15,8,4,12,0,4,1,2994,1913,49,39,1
23,3,39907,13,12,2,3,0,4,1,51339,1096,31,36,2
54,1,149091,2,11,0,10,0,4,0,72194,2348,13,39,2
61,3,121185,15,9,4,6,0,4,0,79078,1675,5,39,0
21,3,248709,10,9,2,9,1,4,1,52,2351,26,34,1
34,4,367224,14,13,0,3,5,4,0,27804,1388,40,39,2
46,3,321204,2,8,2,12,3,4,1,6954,2014,39,37,2
38,3,181811,15,10,0,12,0,4,1,11051,2292,37,34,1
41,3,312270,14,14,4,8,0,4,0,75893,1887,43,38,2
58,3,259901,9,15,4,7,1,4,0,5789,2076,62,39,2
60,3,119702,2,9,2,8,5,4,1,14940,2299,39,39,2
53,0,86344,12,12,0,10,4,4,0,8765,1416,68,35,0
32,3,88313,8,10,2,10,0,4,1,71355,2079,21,38,0
36,3,364697,13,11,2,2,3,4,0,5323,2133,34,36,0
35,3,81391,6,6,2,10,3,4,1,36568,2151,51,38,0
49,4,375868,13,11,2,11,0,4,0,148,1690,47,39,1
40,4,99269,5,10,4,4,0,4,0,17815,2079,36,39,1
27,3,30831,7,7,2,4,3,4,1,64,2377,38,32,1
33,3,138560,11,13,2,5,1,4,1,19737,2350,42,39,0
50,3,336609,14,10,2,13,3,4,1,11204,2136,35,33,2
40,0,190717,10,12,4,12,1,4,1,8272,2298,57,33,0
51,3,124158,6,10,2,6,0,4,1,7028,1928,48,39,0
40,3,231602,15,11,4,12,1,4,1,3922,2025,65,34,0
26,3,52646,3,7,4,12,0,4,0,11811,2155,33,33,3
29,3,121549,1,5,2,2,0,4,0,356,1164,54,35,0
46,3,146124,14,9,4,3,3,4,0,12564,1742,37,28,0
24,6,112629,6,11,4,2,1,4,1,51,2294,35,39,0
34,3,183971,14,12,0,0,4,4,1,207,1966,34,34,0
39,3,193056,15,5,6,9,3,4,1,7024,1922,34,37,0
52,3,251259,1,8,2,8,3,4,1,50171,2053,34,31,1
23,6,346410,12,11,4,1,0,4,1,12830,2311,51,39,1
63,3,345476,15,7,4,12,0,4,1,97485,1021,36,32,3
24,3,421141,13,8,4,7,0,4,1,146,1315,28,38,0
45,3,117521,10,8,4,1,1,2,1,21842,2273,29,39,1
39,3,73086,0,10,0,8,4,4,0,59359,2207,40,28,2
23,3,39735,1,7,4,3,1,4,0,18369,2288,50,37,0
26,3,145326,13,6,4,10,0,4,1,51721,1981,44,29,0
40,6,664683,1,11,2,13,1,4,1,13506,2148,29,39,0
47,3,102261,5,6,4,9,1,4,1,9287,1692,31,33,1
26,3,339942,0,6,4,6,0,4,1,70671,1632,55,35,0
51,4,49456,15,13,4,10,3,4,1,76215,1925,68,32,3
38,3,175867,12,11,2,6,0,4,1,94590,1078,61,39,0
39,3,200172,15,12,2,11,0,4,1,9562,1577,52,39,1
32,3,106353,15,11,4,7,3,4,1,77831,2282,68,33,0
47,3,257852,15,14,4,11,5,1,1,77984,2332,71,39,2
50,3,51582,8,10,0,10,5,2,1,5755,1917,39,36,0
43,5,263641,15,8,4,11,0,4,1,12168,2223,26,32,0
27,5,43177,14,11,0,12,4,4,1,36397,2007,49,39,2
55,3,91567,9,16,2,0,4,4,1,99605,1759,48,39,0
27,3,423683,12,7,6,4,0,4,1,43650,2135,47,36,2
26,3,127384,15,16,2,5,0,4,1,84957,2214,54,39,2
38,3,213302,14,16,2,6,0,4,1,34125,2164,35,39,0
52,3,140997,5,8,2,3,5,4,0,525,2275,23,31,1
47,3,291861,11,9,2,1,0,3,1,5,2119,47,37,1
44,3,54850,15,12,4,13,0,4,1,1,1133,57,26,1
51,3,183471,15,8,2,6,0,4,0,99897,1408,71,39,1
28,4,34988,1,11,4,10,1,4,1,3872,2204,62,31,0
56,1,85700,14,7,2,8,0,4,1,7809,1381,50,36,2
36,3,154572,15,7,2,5,0,4,1,37758,1541,36,29,0
58,3,213162,15,13,0,8,5,2,1,5903,2228,43,36,3
44,3,143347,3,9,6,4,1,4,1,51684,1566,46,37,1
49,3,139429,9,6,2,3,3,1,1,2833,1720,42,29,0
30,1,195599,13,10,4,5,0,2,0,12616,1740,40,30,0
49,3,133021,14,6,4,5,1,4,1,391,1954,30,39,1
36,3,86557,8,11,2,7,0,4,0,60870,1972,15,37,0
27,1,105491,11,14,4,4,0,4,0,45621,2054,62,36,2
42,3,302454,15,9,2,7,1,4,0,56438,1204,57,33,2
27,3,114562,5,11,4,7,1,4,1,414,2312,43,38,0
38,3,94742,15,11,2,7,1,4,1,96895,2224,58,37,2
26,3,127704,6,9,2,5,5,4,1,86660,2226,39,32,1
43,4,386756,11,11,2,9,0,4,1,6137,2228,60,32,0
42,3,65444,10,8,0,5,0,4,1,10,1003,54,34,0
23,3,121702,12,8,4,11,0,2,0,22418,1895,51,39,0
46,3,249655,13,14,2,5,0,2,1,98452,2259,46,39,2
25,3,362598,14,12,2,11,1,4,1,2709,1647,55,39,0
28,3,281139,11,11,4,11,1,4,1,4608,2031,34,35,1
34,3,259356,10,4,2,12,1,4,1,2391,1471,44,33,2
30,4,254378,5,8,4,2,1,4,1,235,1836,49,29,0
45,3,417366,13,8,0,11,5,4,0,32527,2200,27,39,0
40,3,143447,15,7,2,1,5,2,0,10739,1324,34,33,1
29,3,408536,7,11,2,5,0,4,0,65548,2301,35,31,0
24,3,73032,15,10,4,9,3,4,1,5393,1748,22,38,0
41,3,391130,0,10,2,8,0,4,1,69,1149,22,39,2
34,3,164557,12,7,2,12,0,4,1,51508,1068,43,39,0
23,3,304665,15,10,2,8,5,4,1,5046,2202,28,39,2
38,3,220000,3,6,4,4,0,4,1,3606,1612,48,37,1
17,3,114104,9,12,4,5,1,4,1,59487,1702,15,37,1
34,3,155079,11,13,2,3,0,4,1,40290,2268,42,34,0
23,3,241741,14,10,4,9,1,4,0,2897,1561,39,38,0
50,3,140587,1,7,2,10,1,4,1,1133,2232,34,35,1
49,3,243825,1,5,2,13,1,4,1,26655,2043,59,35,1
21,1,156236,14,14,2,3,1,4,1,44864,2001,40,36,0
26,3,146222,3,10,2,1,1,1,1,22025,1507,15,39,0
55,0,326136,14,13,0,8,1,4,1,129,1769,31,35,1
26,1,120063,13,10,2,6,0,4,1,81214,2112,54,36,2
25,3,191862,14,9,4,5,1,4,1,914,1650,42,39,1
53,3,133981,14,11,0,6,5,4,0,14833,1806,62,39,1
20,4,45188,15,14,2,8,0,4,1,90668,2190,49,36,2
49,3,79917,15,13,4,11,0,4,1,7981,1084,45,39,0
39,3,89111,15,11,0,9,1,4,1,5360,1907,41,39,0
32,3,267948,15,8,4,1,3,4,1,1274,1221,44,39,1
53,4,286491,15,11,2,1,0,4,1,76633,1823,52,38,3
23,3,37465,14,14,0,3,4,4,1,20995,2191,49,38,0
17,3,148503,12,3,4,4,3,2,0,74,472,35,29,0
28,3,196101,8,9,0,13,0,4,1,26664,1595,42,36,0
28,6,214702,12,11,2,3,3,4,1,9908,2293,58,38,2
23,3,186931,3,5,2,4,0,4,1,3003,1798,51,29,0
35,3,20469,14,10,2,12,1,2,0,13,2258,49,39,3
36,3,123014,3,6,4,8,3,4,1,89407,1886,61,38,1
37,1,249010,13,11,2,4,0,4,0,38576,2172,41,33,2
39,6,152151,11,14,2,11,3,4,1,7224,1892,60,39,0
21,6,161242,2,7,6,13,3,4,1,21918,1348,33,39,0
26,3,257317,0,8,2,1,0,4,1,487,1588,29,39,1
27,3,275656,14,12,0,11,3,2,1,43402,1780,39,31,0
17,3,477092,15,9,6,4,0,4,1,12058,1841,19,35,1
65,3,232851,15,9,2,2,0,1,0,1171,2227,42,34,1
25,3,76910,1,10,4,4,2,4,1,2022,2414,25,29,1
17,3,234114,13,9,2,2,0,4,0,873,2319,44,39,1
32,3,243016,11,10,2,2,4,2,1,0,2395,25,39,0
46,3,162004,7,8,4,13,5,4,1,5492,2156,33,32,0
27,3,78463,13,8,4,3,0,4,1,117,1529,27,37,0
25,3,146958,7,8,4,13,0,4,1,6248,1517,55,33,1
52,0,183968,12,11,0,4,0,4,1,25689,2355,68,35,0
68,3,30416,7,9,2,9,0,4,1,50581,2243,45,28,3
33,3,450001,0,9,2,13,0,4,1,51146,1274,38,31,0
18,3,133543,13,9,4,6,1,4,1,3544,1488,34,35,0
63,3,116434,1,8,2,4,0,4,1,21469,2174,67,33,0
28,3,135190,14,5,2,8,0,4,1,5958,2154,36,32,0
25,6,141980,2,8,4,10,1,4,1,8711,2139,25,30,0
33,3,20469,15,7,2,10,3,4,1,3863,1709,39,39,0
56,3,208061,7,9,2,13,0,4,1,12625,1975,73,29,0
54,3,190341,3,11,4,10,0,4,1,2582,1836,34,23,2
33,3,218150,1,11,2,12,1,4,1,2,2067,49,37,1
25,3,330344,9,6,4,1,3,4,0,23189,1810,18,38,1
19,3,100189,6,8,5,3,3,4,0,10152,1389,34,33,0
62,3,216562,14,10,2,2,0,4,0,9037,1294,31,37,0
64,3,358221,0,12,0,11,0,1,1,26129,1972,47,39,3
25,0,72707,9,8,4,0,0,4,1,29298,1794,34,39,0
71,3,62171,9,9,2,11,0,4,1,56440,1283,56,39,0
27,3,146299,15,7,4,1,5,4,1,68034,2142,43,33,0
71,3,164266,14,11,2,9,2,4,0,1196,2331,47,38,0
27,3,222887,3,6,4,3,1,4,1,7744,2274,33,34,0
19,5,355594,15,13,0,4,1,4,0,957,1862,42,39,0
18,3,73198,14,6,4,12,3,2,1,307,1548,34,29,0
21,3,99100,15,8,2,13,0,4,1,29377,1747,43,39,2
23,5,51896,8,12,2,8,0,4,1,87510,1732,37,32,0
54,6,141901,11,8,2,11,5,4,1,80693,2195,58,35,0
51,3,347769,14,12,4,0,3,4,1,80614,1128,52,30,0
33,3,314903,4,6,2,6,1,4,0,41,1389,11,35,0
33,3,76229,11,11,2,1,3,4,1,57125,1828,36,39,0
66,6,106182,8,10,2,3,0,4,0,72294,1104,48,32,0
33,3,145883,9,7,2,11,3,1,1,3979,2255,52,28,0
41,4,207413,15,9,4,8,1,4,1,396,1886,26,34,0
31,3,125038,15,10,4,2,4,4,1,45243,1984,36,34,0
32,1,171261,14,9,2,5,0,4,1,6255,2091,40,34,1
56,3,156704,14,8,2,1,5,4,1,82216,2386,54,39,3
33,1,163204,2,9,2,7,0,1,1,69936,2020,46,35,1
32,3,114548,12,10,4,9,0,4,0,30,1770,23,29,1
43,5,55628,15,16,2,2,0,4,1,15720,1883,37,39,0
27,3,221480,14,12,4,4,3,4,1,219,2407,69,30,2
37,5,116655,10,7,2,9,0,4,0,4217,1835,32,39,0
22,3,285915,15,11,4,4,3,4,1,15888,2147,52,39,0
29,3,288746,4,12,2,7,1,1,1,6121,1851,36,26,0
46,3,96631,15,10,4,6,1,4,1,1,1968,34,32,1
38,3,128464,14,12,2,9,0,2,1,32043,1958,54,39,0
31,3,29285,1,14,2,6,1,4,0,86470,1243,37,39,1
25,3,233877,12,8,2,1,0,4,1,53866,1279,47,35,1
25,3,118070,15,10,4,13,0,4,1,49050,701,51,31,2
39,3,173556,11,13,4,8,3,4,1,66688,1756,51,37,0
37,5,440214,3,13,2,12,3,4,1,2612,2063,60,39,0
44,0,20469,5,10,4,0,0,4,0,28924,1837,49,34,3
24,3,172892,0,8,2,12,3,4,1,6853,2252,36,38,3
42,3,120809,11,7,2,10,2,4,0,148,2265,35,25,1
46,4,443158,15,10,2,7,1,4,1,91156,1486,27,36,0
42,3,60067,15,13,2,8,2,4,1,49443,1378,33,39,0
34,3,307455,8,8,2,13,3,4,1,13656,2359,28,34,1
35,3,134555,15,11,2,10,4,4,0,83610,2025,44,31,3
24,1,163491,7,9,2,8,1,4,1,40735,1206,51,32,0
21,3,285557,13,10,4,12,1,4,1,4557,1316,40,39,1
34,3,248129,0,13,2,0,0,4,1,6361,2366,43,34,0
26,3,266805,8,9,2,8,1,4,1,1640,1759,42,39,0
58,5,362631,15,13,2,6,4,4,0,69295,2149,39,37,3
28,3,155774,15,15,4,8,1,4,0,57808,2075,33,34,2
19,3,349607,5,10,2,6,1,4,1,6,1755,31,25,0
17,3,120307,6,12,4,13,1,4,1,49500,1543,46,29,0
72,3,249094,15,11,2,11,4,4,1,1030,2030,42,39,0
22,3,231381,14,8,4,2,3,2,0,4071,1955,37,39,2
32,3,137400,4,9,0,13,3,4,1,6517,2081,46,37,0
57,3,150251,14,7,2,11,1,4,1,2313,1807,28,37,1
33,5,231122,15,11,4,9,1,4,1,16628,921,22,38,0
42,3,137080,0,11,4,6,3,4,1,41,1437,50,29,2
38,3,242773,12,12,0,4,5,4,0,29537,1760,52,29,0
59,3,125280,9,15,2,13,4,4,1,84894,1557,36,33,0
41,3,157097,15,7,2,10,0,4,1,83203,1325,29,35,2
27,3,199817,1,9,2,6,0,2,1,20652,2226,28,39,0
61,3,47511,15,16,0,8,4,4,1,91451,2200,44,39,3
50,3,70881,12,9,4,2,1,4,0,22537,2266,41,39,1
21,0,403785,15,10,2,11,1,4,1,78929,1736,43,39,1
29,3,253887,6,12,4,5,1,4,0,36171,1991,31,30,0
63,3,52182,2,11,2,2,0,4,0,25780,2033,40,28,0
47,3,253747,0,10,2,13,1,4,1,17963,1385,36,32,0
20,0,311338,15,6,4,9,1,4,1,86,2069,42,36,1
55,0,362115,15,9,2,7,1,4,1,17373,2228,33,38,0
19,5,155777,15,15,6,5,1,4,1,292,2066,52,35,2
26,3,100990,15,10,4,9,1,4,1,12636,2177,20,27,0
18,3,219905,15,9,4,8,1,4,1,1738,1924,26,32,1
57,3,50681,10,10,2,12,1,4,1,35,1706,44,39,2
17,3,243250,15,8,4,0,0,4,1,676,1110,32,39,0
28,3,180757,14,13,2,3,0,4,0,56081,1910,36,39,0
47,3,244357,3,16,2,7,4,4,0,60086,1036,28,39,0
34,3,166798,15,12,2,8,0,4,0,9369,1132,33,30,0
23,3,103390,13,8,2,2,0,4,1,0,2368,7,38,0
37,3,65682,15,11,0,4,0,4,0,2953,1439,64,32,0
18,5,368219,5,9,2,11,0,4,0,23093,1870,37,27,0
66,0,245239,12,10,2,7,1,4,0,5203,1628,31,39,0
38,0,136223,9,13,2,10,0,4,1,36183,2369,45,32,0
56,6,204101,10,7,2,3,3,4,0,47954,1151,50,24,0
17,4,264324,14,15,2,13,1,4,1,35740,1665,46,33,2
36,1,159573,15,15,0,13,3,4,1,14501,2037,38,37,0
34,3,504663,9,9,2,12,0,4,0,122,675,38,39,1
36,5,333621,8,7,2,5,0,4,1,43461,2084,37,26,1
46,3,471798,5,5,4,10,3,4,1,33919,2330,26,38,0
47,3,150787,13,13,2,9,2,4,1,85256,1797,55,35,0
18,1,175274,12,9,6,6,4,4,0,51,1144,33,31,1
32,3,277854,15,8,2,2,0,4,0,6824,2286,38,30,0
46,3,31358,9,11,4,5,0,4,0,79197,1872,23,35,3
43,3,261280,14,7,4,12,0,4,0,7594,1663,56,29,0
54,3,27285,0,10,2,9,0,1,1,14732,2238,58,34,0
45,3,136499,2,13,4,9,3,4,1,65852,1170,47,38,0
25,3,693535,8,7,4,3,1,4,1,76,1124,33,28,0
44,3,38220,5,8,2,4,5,4,1,33453,1988,40,24,0
31,5,77402,13,10,4,6,1,4,1,50640,1177,39,39,0
26,3,274511,13,11,5,11,0,4,0,36977,2210,59,34,0
30,3,82637,15,6,2,7,0,1,1,18013,1773,4,39,1
58,3,92813,14,12,2,0,0,4,0,99842,1622,52,31,2
36,3,331836,11,10,2,5,0,4,1,6316,1949,29,33,1
50,6,194059,6,11,2,9,0,4,1,87401,2002,56,33,0
30,5,165734,15,12,0,3,1,4,1,38111,1860,31,36,0
38,5,165846,14,16,2,9,0,4,1,96617,2149,44,39,2
20,3,472711,13,9,5,5,1,4,1,48840,1205,55,39,0
18,3,78064,15,10,5,9,1,2,1,5613,1787,20,34,0
33,5,211515,1,9,0,10,4,4,1,69656,2158,44,39,0
43,3,63189,15,8,4,1,3,1,1,10208,2045,36,35,1
19,3,98795,15,8,2,1,1,4,1,4832,1777,39,38,1
60,4,113088,15,13,2,11,0,4,1,21074,1628,44,31,0
40,3,127948,15,13,2,6,1,4,0,3,2218,26,34,0
40,3,239256,10,7,4,0,4,4,1,44578,1990,37,39,2
25,3,288433,10,10,4,10,1,4,0,91751,1461,26,39,0
34,3,169149,2,11,2,8,3,4,0,6616,1998,27,33,2
22,1,114718,15,11,2,2,1,4,1,20767,1627,48,36,0
30,3,99923,14,13,2,11,3,4,1,21385,2079,58,39,2
18,3,102370,14,12,2,2,0,4,1,17812,2325,13,33,0
25,3,206248,15,12,0,8,1,4,1,1793,2283,44,34,0
35,3,80059,14,10,2,5,0,4,1,26647,1373,36,29,1
26,6,266304,10,13,0,10,0,4,1,4928,1820,54,34,2
42,3,95704,15,10,4,8,1,4,1,74859,1555,26,32,2
67,3,130785,1,9,0,0,0,4,1,86038,1914,31,39,0
28,1,137544,10,8,4,12,3,4,1,15774,2012,32,39,0
18,3,53886,15,11,4,2,0,2,1,63582,1526,25,34,0
37,3,186558,14,16,2,6,0,4,1,41118,2164,55,38,2
30,3,165761,8,5,2,4,5,4,1,17635,558,33,36,0
48,3,144094,15,10,4,6,1,2,1,1,2131,43,39,1
61,3,46848,8,9,0,6,4,4,0,24146,1829,60,39,0
17,6,192504,1,11,4,3,0,1,1,18022,2055,42,34,1
42,5,84515,4,12,4,8,0,4,1,97126,1946,47,28,2
31,3,183669,1,12,2,13,0,4,1,24642,1155,42,39,0
24,3,41572,15,10,4,7,0,4,0,49771,2096,54,39,1
62,3,104553,15,6,6,13,3,4,1,988,1872,31,39,1
22,3,217315,14,12,4,2,0,4,1,6988,2336,31,39,0
49,3,307861,10,13,4,7,1,4,1,37726,1784,43,39,0
39,3,22237,7,9,2,10,3,4,1,24,1988,34,39,1
46,3,64214,11,10,4,13,0,4,1,444,1350,37,23,3
64,3,86421,4,9,4,8,0,4,1,14078,2025,5,32,0
22,3,79834,5,9,4,4,3,4,1,18970,2050,54,35,0
34,3,253734,11,12,0,2,0,2,1,95548,1099,55,34,1
34,3,298447,0,13,2,6,3,4,0,32108,1883,50,36,0
29,3,215967,2,10,4,4,3,4,1,11334,2332,36,31,1
39,3,391433,11,7,2,2,1,4,0,64551,1727,20,34,1
58,3,168250,15,12,0,13,1,4,1,2360,2213,38,39,2
36,1,107216,12,12,2,5,1,4,1,521,1999,39,38,1
18,3,211561,13,9,4,11,1,4,1,1778,1801,24,29,1
66,3,147600,10,13,2,3,3,4,1,435,1654,65,22,0
52,5,82846,14,13,0,7,5,4,1,851,1433,61,39,1
55,5,244173,7,4,6,5,0,4,0,18503,2058,22,33,0
46,4,175225,8,11,2,10,0,4,1,25816,1901,47,37,2
61,0,147431,15,8,0,12,4,2,1,67303,1623,38,37,2
30,4,84668,14,11,2,13,2,2,1,22558,1692,50,38,0
61,3,95673,14,12,0,2,0,4,1,12490,1965,40,38,2
46,0,201986,15,12,2,1,4,4,1,53147,1989,38,37,2
20,3,286206,10,11,4,9,1,4,0,86,2243,49,36,1
52,3,38155,1,11,2,12,0,4,0,5627,2080,37,37,1
35,3,167679,15,8,2,12,0,4,1,1,1923,27,39,0
28,3,115658,15,10,5,6,0,4,1,66616,2045,42,34,0
36,3,217051,1,9,4,7,4,1,1,2936,1192,44,29,1
44,3,20469,7,11,2,11,1,4,1,5920,2171,17,36,2
34,3,105353,9,5,4,4,1,4,0,3000,2178,21,35,0
42,0,134327,4,14,0,10,4,4,1,159,2385,47,39,3
58,3,166667,7,10,2,8,0,4,0,32335,1804,37,35,0
53,4,50337,15,13,2,10,4,4,1,98368,1998,51,35,2
38,3,101780,14,11,4,2,1,4,1,80,2063,39,39,0
58,3,257286,15,14,2,8,0,4,1,90916,1990,31,34,2
58,3,252884,1,10,2,11,4,4,1,84785,2012,61,39,2
43,3,75417,15,13,2,5,3,4,0,6152,2053,55,39,0
42,3,138045,6,7,2,8,3,4,1,56047,1277,43,33,2
27,3,215202,13,8,2,3,0,4,0,116,1136,20,34,1
35,5,128588,15,13,2,2,1,4,0,12683,1802,23,32,0
17,3,154718,7,6,2,13,0,4,1,1,1491,28,39,1
43,3,134576,1,10,4,6,3,4,0,5,2051,61,29,0
24,3,230498,1,6,6,2,0,4,1,37559,1629,53,35,0
20,3,172530,13,12,2,1,0,4,0,18232,752,22,37,0
28,3,139467,15,11,2,12,1,4,1,14425,2193,33,37,2
27,3,412362,13,9,2,3,1,4,1,7550,2228,41,34,0
20,3,199040,0,4,2,11,0,4,1,1314,1371,64,39,1
28,1,139878,14,12,2,8,1,4,1,71,1627,37,39,1
26,3,180863,15,8,4,3,1,4,0,39672,1853,43,35,1
18,3,223461,11,12,4,3,1,4,0,75524,2399,44,37,2
63,5,165861,15,14,2,10,2,4,1,13350,790,35,39,1
50,3,188096,15,8,2,8,2,4,1,17175,1337,38,36,0
56,3,42107,6,9,0,11,3,4,0,50768,1926,50,27,1
27,3,105164,10,11,2,2,0,1,1,65857,1778,38,32,0
65,3,115330,6,11,4,6,0,4,1,13326,1476,52,32,0
52,3,155605,7,12,6,1,1,4,1,80793,2362,22,34,0
23,3,317959,5,6,4,0,1,4,1,3756,1244,54,33,0
60,3,492943,15,10,0,4,0,4,1,92613,896,16,39,0
54,3,121397,15,11,4,6,1,4,1,2187,2241,37,39,1
50,5,101377,15,12,4,11,4,4,1,22428,1803,66,39,0
18,3,248785,0,5,4,10,3,4,1,26720,1392,43,36,0
52,4,216020,8,13,2,11,5,4,0,75724,2174,40,39,2
67,5,126879,15,11,0,6,4,4,1,99386,1970,55,33,2
77,3,187894,15,9,0,2,0,4,1,47131,2094,57,32,0
41,4,259657,15,11,2,11,0,1,1,69851,1745,23,32,0
25,3,93136,12,12,2,3,1,4,1,10345,2321,29,33,3
22,3,195780,4,8,4,3,0,4,0,558,1599,52,33,3
26,3,168621,7,8,4,12,1,4,1,31370,1888,22,39,1
56,3,318355,15,11,0,11,0,4,1,26300,2374,23,39,0
36,3,126549,2,9,0,1,0,2,0,32324,1351,20,37,1
37,3,126554,14,12,2,10,1,4,1,219,1985,39,33,2
55,6,200431,10,14,2,3,1,2,1,8389,2357,50,39,0
41,3,100169,15,16,2,3,0,4,0,32088,1522,44,39,2
21,1,84029,10,14,4,6,3,4,1,28187,1332,37,34,1
54,1,200207,12,6,0,2,0,4,0,376,1901,44,39,0
